Grid Size,100
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,19,91,3.5,3,6.661e-016,124.5,106.75,2.76445e-014
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,19,90,3.5,3,6.661e-016,121.5,106.75,2.69784e-014
0,1,20,90,3.5,3,6.661e-016,121.5,103.25,2.69784e-014
0,1,20,91,3.5,3,6.661e-016,124.5,103.25,2.76445e-014
0,1,20,92,3.5,3,6.66202e-016,127.5,103.25,2.83107e-014
0,1,19,92,3.5,3,6.66202e-016,127.5,106.75,2.83107e-014
0,0,20,91,3.5,3,6.661e-016,124.5,103.25,2.76445e-014
0,1,19,92,3.5,3,6.66202e-016,127.5,106.75,2.83107e-014
0,1,19,91,3.5,3,6.661e-016,124.5,106.75,2.76445e-014
0,1,19,90,3.5,3,6.661e-016,121.5,106.75,2.69784e-014
0,1,20,90,3.5,3,6.661e-016,121.5,103.25,2.69784e-014
0,1,21,90,3.5,3,6.661e-016,121.5,99.75,2.69784e-014
0,1,21,91,3.5,3,6.661e-016,124.5,99.75,2.76445e-014
0,1,21,92,3.5,3,6.66202e-016,127.5,99.75,2.83107e-014
0,1,20,92,3.5,3,6.66202e-016,127.5,103.25,2.83107e-014
0,0,21,91,3.5,3,6.661e-016,124.5,99.75,2.76445e-014
0,1,20,92,3.5,3,6.66202e-016,127.5,103.25,2.83107e-014
0,1,20,91,3.5,3,6.661e-016,124.5,103.25,2.76445e-014
0,1,20,90,3.5,3,6.661e-016,121.5,103.25,2.69784e-014
0,1,21,90,3.5,3,6.661e-016,121.5,99.75,2.69784e-014
0,1,22,90,3.5,3,6.661e-016,121.5,96.25,2.69784e-014
0,1,22,91,3.5,3,6.661e-016,124.5,96.25,2.76445e-014
0,1,22,92,3.5,3,6.66202e-016,127.5,96.25,2.83107e-014
0,1,21,92,3.5,3,6.66202e-016,127.5,99.75,2.83107e-014
0,0,22,91,3.5,3,6.661e-016,124.5,96.25,2.76445e-014
0,1,21,92,3.5,3,6.66202e-016,127.5,99.75,2.83107e-014
0,1,21,91,3.5,3,6.661e-016,124.5,99.75,2.76445e-014
0,1,21,90,3.5,3,6.661e-016,121.5,99.75,2.69784e-014
0,1,22,90,3.5,3,6.661e-016,121.5,96.25,2.69784e-014
0,1,23,90,3.5,3,6.661e-016,121.5,92.75,2.69784e-014
0,1,23,91,3.5,3,6.661e-016,124.5,92.75,2.76445e-014
0,1,23,92,3.5,3,6.66202e-016,127.5,92.75,2.83107e-014
0,1,22,92,3.5,3,6.66202e-016,127.5,96.25,2.83107e-014
0,0,23,91,3.5,3,6.661e-016,124.5,92.75,2.76445e-014
0,1,22,92,3.5,3,6.66202e-016,127.5,96.25,2.83107e-014
0,1,22,91,3.5,3,6.661e-016,124.5,96.25,2.76445e-014
0,1,22,90,3.5,3,6.661e-016,121.5,96.25,2.69784e-014
0,1,23,90,3.5,3,6.661e-016,121.5,92.75,2.69784e-014
0,1,24,90,3.5,3,6.661e-016,121.5,89.25,2.69784e-014
0,1,24,91,3.5,3,6.661e-016,124.5,89.25,2.76445e-014
0,1,24,92,3.5,3,6.66202e-016,127.5,89.25,2.83107e-014
0,1,23,92,3.5,3,6.66202e-016,127.5,92.75,2.83107e-014
0,0,24,91,3.5,3,6.661e-016,124.5,89.25,2.76445e-014
0,1,23,92,3.5,3,6.66202e-016,127.5,92.75,2.83107e-014
0,1,23,91,3.5,3,6.661e-016,124.5,92.75,2.76445e-014
0,1,23,90,3.5,3,6.661e-016,121.5,92.75,2.69784e-014
0,1,24,90,3.5,3,6.661e-016,121.5,89.25,2.69784e-014
0,1,25,90,3.5,3,6.661e-016,121.5,85.75,2.69784e-014
0,1,25,91,3.5,3,6.661e-016,124.5,85.75,2.76445e-014
0,1,25,92,3.5,3,6.66202e-016,127.5,85.75,2.83107e-014
0,1,24,92,3.5,3,6.66202e-016,127.5,89.25,2.83107e-014
0,0,25,91,3.5,3,6.661e-016,124.5,85.75,2.76445e-014
0,1,24,92,3.5,3,6.66202e-016,127.5,89.25,2.83107e-014
0,1,24,91,3.5,3,6.661e-016,124.5,89.25,2.76445e-014
0,1,24,90,3.5,3,6.661e-016,121.5,89.25,2.69784e-014
0,1,25,90,3.5,3,6.661e-016,121.5,85.75,2.69784e-014
0,1,26,90,3.5,3,6.661e-016,121.5,82.25,2.69784e-014
0,1,26,91,3.5,3,6.661e-016,124.5,82.25,2.76445e-014
0,1,26,92,3.5,3,6.66202e-016,127.5,82.25,2.83107e-014
0,1,25,92,3.5,3,6.66202e-016,127.5,85.75,2.83107e-014
0,0,26,91,3.5,3,6.661e-016,124.5,82.25,2.76445e-014
0,1,25,92,3.5,3,6.66202e-016,127.5,85.75,2.83107e-014
0,1,25,91,3.5,3,6.661e-016,124.5,85.75,2.76445e-014
0,1,25,90,3.5,3,6.661e-016,121.5,85.75,2.69784e-014
0,1,26,90,3.5,3,6.661e-016,121.5,82.25,2.69784e-014
0,1,27,90,3.5,3,6.661e-016,121.5,78.75,2.69784e-014
0,1,27,91,3.5,3,6.661e-016,124.5,78.75,2.76445e-014
0,1,27,92,3.5,3,6.66202e-016,127.5,78.75,2.83107e-014
0,1,26,92,3.5,3,6.66202e-016,127.5,82.25,2.83107e-014
0,0,27,91,3.5,3,6.661e-016,124.5,78.75,2.76445e-014
0,1,26,92,3.5,3,6.66202e-016,127.5,82.25,2.83107e-014
0,1,26,91,3.5,3,6.661e-016,124.5,82.25,2.76445e-014
0,1,26,90,3.5,3,6.661e-016,121.5,82.25,2.69784e-014
0,1,27,90,3.5,3,6.661e-016,121.5,78.75,2.69784e-014
0,1,28,90,3.5,3,6.661e-016,121.5,75.25,2.69784e-014
0,1,28,91,3.5,3,6.661e-016,124.5,75.25,2.76445e-014
0,1,28,92,3.5,3,6.66202e-016,127.5,75.25,2.83107e-014
0,1,27,92,3.5,3,6.66202e-016,127.5,78.75,2.83107e-014
0,0,28,91,3.5,3,6.661e-016,124.5,75.25,2.76445e-014
0,1,27,92,3.5,3,6.66202e-016,127.5,78.75,2.83107e-014
0,1,27,91,3.5,3,6.661e-016,124.5,78.75,2.76445e-014
0,1,27,90,3.5,3,6.661e-016,121.5,78.75,2.69784e-014
0,1,28,90,3.5,3,6.661e-016,121.5,75.25,2.69784e-014
0,1,29,90,3.5,3,6.661e-016,121.5,71.75,2.69784e-014
0,1,29,91,3.5,3,6.661e-016,124.5,71.75,2.76445e-014
0,1,29,92,3.5,3,6.66202e-016,127.5,71.75,2.83107e-014
0,1,28,92,3.5,3,6.66202e-016,127.5,75.25,2.83107e-014
0,0,29,91,3.5,3,6.661e-016,124.5,71.75,2.76445e-014
0,1,28,92,3.5,3,6.66202e-016,127.5,75.25,2.83107e-014
0,1,28,91,3.5,3,6.661e-016,124.5,75.25,2.76445e-014
0,1,28,90,3.5,3,6.661e-016,121.5,75.25,2.69784e-014
0,1,29,90,3.5,3,6.661e-016,121.5,71.75,2.69784e-014
0,1,30,90,3.5,3,6.661e-016,121.5,68.25,2.69784e-014
0,1,30,91,3.5,3,6.661e-016,124.5,68.25,2.76445e-014
0,1,30,92,3.5,3,6.66202e-016,127.5,68.25,2.83107e-014
0,1,29,92,3.5,3,6.66202e-016,127.5,71.75,2.83107e-014
0,0,30,91,3.5,3,6.661e-016,124.5,68.25,2.76445e-014
0,1,29,92,3.5,3,6.66202e-016,127.5,71.75,2.83107e-014
0,1,29,91,3.5,3,6.661e-016,124.5,71.75,2.76445e-014
0,1,29,90,3.5,3,6.661e-016,121.5,71.75,2.69784e-014
0,1,30,90,3.5,3,6.661e-016,121.5,68.25,2.69784e-014
0,1,31,90,3.5,3,6.661e-016,121.5,64.75,2.69784e-014
0,1,31,91,3.5,3,6.661e-016,124.5,64.75,2.76445e-014
0,1,31,92,3.5,3,6.66202e-016,127.5,64.75,2.83107e-014
0,1,30,92,3.5,3,6.66202e-016,127.5,68.25,2.83107e-014
0,0,31,91,3.5,3,6.661e-016,124.5,64.75,2.76445e-014
0,1,30,92,3.5,3,6.66202e-016,127.5,68.25,2.83107e-014
0,1,30,91,3.5,3,6.661e-016,124.5,68.25,2.76445e-014
0,1,30,90,3.5,3,6.661e-016,121.5,68.25,2.69784e-014
0,1,31,90,3.5,3,6.661e-016,121.5,64.75,2.69784e-014
0,1,32,90,3.5,3,6.661e-016,121.5,61.25,2.69784e-014
0,1,32,91,3.5,3,6.661e-016,124.5,61.25,2.76445e-014
0,1,32,92,3.5,3,6.66202e-016,127.5,61.25,2.83107e-014
0,1,31,92,3.5,3,6.66202e-016,127.5,64.75,2.83107e-014
0,0,32,91,3.5,3,6.661e-016,124.5,61.25,2.76445e-014
0,1,31,92,3.5,3,6.66202e-016,127.5,64.75,2.83107e-014
0,1,31,91,3.5,3,6.661e-016,124.5,64.75,2.76445e-014
0,1,31,90,3.5,3,6.661e-016,121.5,64.75,2.69784e-014
0,1,32,90,3.5,3,6.661e-016,121.5,61.25,2.69784e-014
0,1,33,90,3.5,3,6.661e-016,121.5,57.75,2.69784e-014
0,1,33,91,3.5,3,6.661e-016,124.5,57.75,2.76445e-014
0,1,33,92,3.5,3,6.66202e-016,127.5,57.75,2.83107e-014
0,1,32,92,3.5,3,6.66202e-016,127.5,61.25,2.83107e-014
0,0,33,91,3.5,3,6.661e-016,124.5,57.75,2.76445e-014
0,1,32,92,3.5,3,6.66202e-016,127.5,61.25,2.83107e-014
0,1,32,91,3.5,3,6.661e-016,124.5,61.25,2.76445e-014
0,1,32,90,3.5,3,6.661e-016,121.5,61.25,2.69784e-014
0,1,33,90,3.5,3,6.661e-016,121.5,57.75,2.69784e-014
0,1,34,90,3.5,3,6.661e-016,121.5,54.25,2.69784e-014
0,1,34,91,3.5,3,6.661e-016,124.5,54.25,2.76445e-014
0,1,34,92,3.5,3,6.66202e-016,127.5,54.25,2.83107e-014
0,1,33,92,3.5,3,6.66202e-016,127.5,57.75,2.83107e-014
0,0,34,91,3.5,3,6.661e-016,124.5,54.25,2.76445e-014
0,1,33,92,3.5,3,6.66202e-016,127.5,57.75,2.83107e-014
0,1,33,91,3.5,3,6.661e-016,124.5,57.75,2.76445e-014
0,1,33,90,3.5,3,6.661e-016,121.5,57.75,2.69784e-014
0,1,34,90,3.5,3,6.661e-016,121.5,54.25,2.69784e-014
0,1,35,90,3.5,3,6.661e-016,121.5,50.75,2.69784e-014
0,1,35,91,3.5,3,6.661e-016,124.5,50.75,2.76445e-014
0,1,35,92,3.5,3,6.66202e-016,127.5,50.75,2.83107e-014
0,1,34,92,3.5,3,6.66202e-016,127.5,54.25,2.83107e-014
0,0,35,91,3.5,3,6.661e-016,124.5,50.75,2.76445e-014
0,1,34,92,3.5,3,6.66202e-016,127.5,54.25,2.83107e-014
0,1,34,91,3.5,3,6.661e-016,124.5,54.25,2.76445e-014
0,1,34,90,3.5,3,6.661e-016,121.5,54.25,2.69784e-014
0,1,35,90,3.5,3,6.661e-016,121.5,50.75,2.69784e-014
0,1,36,90,3.5,3,6.661e-016,121.5,47.25,2.69784e-014
0,1,36,91,3.5,3,6.661e-016,124.5,47.25,2.76445e-014
0,1,36,92,3.5,3,6.66202e-016,127.5,47.25,2.83107e-014
0,1,35,92,3.5,3,6.66202e-016,127.5,50.75,2.83107e-014
0,0,36,91,3.5,3,6.661e-016,124.5,47.25,2.76445e-014
0,1,35,92,3.5,3,6.66202e-016,127.5,50.75,2.83107e-014
0,1,35,91,3.5,3,6.661e-016,124.5,50.75,2.76445e-014
0,1,35,90,3.5,3,6.661e-016,121.5,50.75,2.69784e-014
0,1,36,90,3.5,3,6.661e-016,121.5,47.25,2.69784e-014
1,1,0,0,0,0,0,0,0,0
0,1,37,91,3.5,3,6.661e-016,124.5,43.75,2.76445e-014
1,1,0,0,0,0,0,0,0,0
0,1,36,92,3.5,3,6.66202e-016,127.5,47.25,2.83107e-014
0,0,37,91,3.5,3,6.661e-016,124.5,43.75,2.76445e-014
0,1,36,92,3.5,3,6.66202e-016,127.5,47.25,2.83107e-014
0,1,36,91,3.5,3,6.661e-016,124.5,47.25,2.76445e-014
0,1,36,90,3.5,3,6.661e-016,121.5,47.25,2.69784e-014
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,19,92,3.5,3,6.66202e-016,127.5,106.75,2.83107e-014
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,19,91,3.5,3,6.661e-016,124.5,106.75,2.76445e-014
0,1,20,91,3.5,3,6.661e-016,124.5,103.25,2.76445e-014
0,1,20,92,3.5,3,6.66202e-016,127.5,103.25,2.83107e-014
0,1,20,93,3.5,3,6.661e-016,130.5,103.25,2.89769e-014
0,1,19,93,3.5,3,6.661e-016,130.5,106.75,2.89769e-014
0,0,20,92,3.5,3,6.66202e-016,127.5,103.25,2.83107e-014
0,1,19,93,3.5,3,6.661e-016,130.5,106.75,2.89769e-014
0,1,19,92,3.5,3,6.66202e-016,127.5,106.75,2.83107e-014
0,1,19,91,3.5,3,6.661e-016,124.5,106.75,2.76445e-014
0,1,20,91,3.5,3,6.661e-016,124.5,103.25,2.76445e-014
0,1,21,91,3.5,3,6.661e-016,124.5,99.75,2.76445e-014
0,1,21,92,3.5,3,6.66202e-016,127.5,99.75,2.83107e-014
0,1,21,93,3.5,3,6.661e-016,130.5,99.75,2.89769e-014
0,1,20,93,3.5,3,6.661e-016,130.5,103.25,2.89769e-014
0,0,21,92,3.5,3,6.66202e-016,127.5,99.75,2.83107e-014
0,1,20,93,3.5,3,6.661e-016,130.5,103.25,2.89769e-014
0,1,20,92,3.5,3,6.66202e-016,127.5,103.25,2.83107e-014
0,1,20,91,3.5,3,6.661e-016,124.5,103.25,2.76445e-014
0,1,21,91,3.5,3,6.661e-016,124.5,99.75,2.76445e-014
0,1,22,91,3.5,3,6.661e-016,124.5,96.25,2.76445e-014
0,1,22,92,3.5,3,6.66202e-016,127.5,96.25,2.83107e-014
0,1,22,93,3.5,3,6.661e-016,130.5,96.25,2.89769e-014
0,1,21,93,3.5,3,6.661e-016,130.5,99.75,2.89769e-014
0,0,22,92,3.5,3,6.66202e-016,127.5,96.25,2.83107e-014
0,1,21,93,3.5,3,6.661e-016,130.5,99.75,2.89769e-014
0,1,21,92,3.5,3,6.66202e-016,127.5,99.75,2.83107e-014
0,1,21,91,3.5,3,6.661e-016,124.5,99.75,2.76445e-014
0,1,22,91,3.5,3,6.661e-016,124.5,96.25,2.76445e-014
0,1,23,91,3.5,3,6.661e-016,124.5,92.75,2.76445e-014
0,1,23,92,3.5,3,6.66202e-016,127.5,92.75,2.83107e-014
0,1,23,93,3.5,3,6.661e-016,130.5,92.75,2.89769e-014
0,1,22,93,3.5,3,6.661e-016,130.5,96.25,2.89769e-014
0,0,23,92,3.5,3,6.66202e-016,127.5,92.75,2.83107e-014
0,1,22,93,3.5,3,6.661e-016,130.5,96.25,2.89769e-014
0,1,22,92,3.5,3,6.66202e-016,127.5,96.25,2.83107e-014
0,1,22,91,3.5,3,6.661e-016,124.5,96.25,2.76445e-014
0,1,23,91,3.5,3,6.661e-016,124.5,92.75,2.76445e-014
0,1,24,91,3.5,3,6.661e-016,124.5,89.25,2.76445e-014
0,1,24,92,3.5,3,6.66202e-016,127.5,89.25,2.83107e-014
0,1,24,93,3.5,3,6.661e-016,130.5,89.25,2.89769e-014
0,1,23,93,3.5,3,6.661e-016,130.5,92.75,2.89769e-014
0,0,24,92,3.5,3,6.66202e-016,127.5,89.25,2.83107e-014
0,1,23,93,3.5,3,6.661e-016,130.5,92.75,2.89769e-014
0,1,23,92,3.5,3,6.66202e-016,127.5,92.75,2.83107e-014
0,1,23,91,3.5,3,6.661e-016,124.5,92.75,2.76445e-014
0,1,24,91,3.5,3,6.661e-016,124.5,89.25,2.76445e-014
0,1,25,91,3.5,3,6.661e-016,124.5,85.75,2.76445e-014
0,1,25,92,3.5,3,6.66202e-016,127.5,85.75,2.83107e-014
0,1,25,93,3.5,3,6.661e-016,130.5,85.75,2.89769e-014
0,1,24,93,3.5,3,6.661e-016,130.5,89.25,2.89769e-014
0,0,25,92,3.5,3,6.66202e-016,127.5,85.75,2.83107e-014
0,1,24,93,3.5,3,6.661e-016,130.5,89.25,2.89769e-014
0,1,24,92,3.5,3,6.66202e-016,127.5,89.25,2.83107e-014
0,1,24,91,3.5,3,6.661e-016,124.5,89.25,2.76445e-014
0,1,25,91,3.5,3,6.661e-016,124.5,85.75,2.76445e-014
0,1,26,91,3.5,3,6.661e-016,124.5,82.25,2.76445e-014
0,1,26,92,3.5,3,6.66202e-016,127.5,82.25,2.83107e-014
0,1,26,93,3.5,3,6.661e-016,130.5,82.25,2.89769e-014
0,1,25,93,3.5,3,6.661e-016,130.5,85.75,2.89769e-014
0,0,26,92,3.5,3,6.66202e-016,127.5,82.25,2.83107e-014
0,1,25,93,3.5,3,6.661e-016,130.5,85.75,2.89769e-014
0,1,25,92,3.5,3,6.66202e-016,127.5,85.75,2.83107e-014
0,1,25,91,3.5,3,6.661e-016,124.5,85.75,2.76445e-014
0,1,26,91,3.5,3,6.661e-016,124.5,82.25,2.76445e-014
0,1,27,91,3.5,3,6.661e-016,124.5,78.75,2.76445e-014
0,1,27,92,3.5,3,6.66202e-016,127.5,78.75,2.83107e-014
0,1,27,93,3.5,3,6.661e-016,130.5,78.75,2.89769e-014
0,1,26,93,3.5,3,6.661e-016,130.5,82.25,2.89769e-014
0,0,27,92,3.5,3,6.66202e-016,127.5,78.75,2.83107e-014
0,1,26,93,3.5,3,6.661e-016,130.5,82.25,2.89769e-014
0,1,26,92,3.5,3,6.66202e-016,127.5,82.25,2.83107e-014
0,1,26,91,3.5,3,6.661e-016,124.5,82.25,2.76445e-014
0,1,27,91,3.5,3,6.661e-016,124.5,78.75,2.76445e-014
0,1,28,91,3.5,3,6.661e-016,124.5,75.25,2.76445e-014
0,1,28,92,3.5,3,6.66202e-016,127.5,75.25,2.83107e-014
0,1,28,93,3.5,3,6.661e-016,130.5,75.25,2.89769e-014
0,1,27,93,3.5,3,6.661e-016,130.5,78.75,2.89769e-014
0,0,28,92,3.5,3,6.66202e-016,127.5,75.25,2.83107e-014
0,1,27,93,3.5,3,6.661e-016,130.5,78.75,2.89769e-014
0,1,27,92,3.5,3,6.66202e-016,127.5,78.75,2.83107e-014
0,1,27,91,3.5,3,6.661e-016,124.5,78.75,2.76445e-014
0,1,28,91,3.5,3,6.661e-016,124.5,75.25,2.76445e-014
0,1,29,91,3.5,3,6.661e-016,124.5,71.75,2.76445e-014
0,1,29,92,3.5,3,6.66202e-016,127.5,71.75,2.83107e-014
0,1,29,93,3.5,3,6.661e-016,130.5,71.75,2.89769e-014
0,1,28,93,3.5,3,6.661e-016,130.5,75.25,2.89769e-014
0,0,29,92,3.5,3,6.66202e-016,127.5,71.75,2.83107e-014
0,1,28,93,3.5,3,6.661e-016,130.5,75.25,2.89769e-014
0,1,28,92,3.5,3,6.66202e-016,127.5,75.25,2.83107e-014
0,1,28,91,3.5,3,6.661e-016,124.5,75.25,2.76445e-014
0,1,29,91,3.5,3,6.661e-016,124.5,71.75,2.76445e-014
0,1,30,91,3.5,3,6.661e-016,124.5,68.25,2.76445e-014
0,1,30,92,3.5,3,6.66202e-016,127.5,68.25,2.83107e-014
0,1,30,93,3.5,3,6.661e-016,130.5,68.25,2.89769e-014
0,1,29,93,3.5,3,6.661e-016,130.5,71.75,2.89769e-014
0,0,30,92,3.5,3,6.66202e-016,127.5,68.25,2.83107e-014
0,1,29,93,3.5,3,6.661e-016,130.5,71.75,2.89769e-014
0,1,29,92,3.5,3,6.66202e-016,127.5,71.75,2.83107e-014
0,1,29,91,3.5,3,6.661e-016,124.5,71.75,2.76445e-014
0,1,30,91,3.5,3,6.661e-016,124.5,68.25,2.76445e-014
0,1,31,91,3.5,3,6.661e-016,124.5,64.75,2.76445e-014
0,1,31,92,3.5,3,6.66202e-016,127.5,64.75,2.83107e-014
0,1,31,93,3.5,3,6.661e-016,130.5,64.75,2.89769e-014
0,1,30,93,3.5,3,6.661e-016,130.5,68.25,2.89769e-014
0,0,31,92,3.5,3,6.66202e-016,127.5,64.75,2.83107e-014
0,1,30,93,3.5,3,6.661e-016,130.5,68.25,2.89769e-014
0,1,30,92,3.5,3,6.66202e-016,127.5,68.25,2.83107e-014
0,1,30,91,3.5,3,6.661e-016,124.5,68.25,2.76445e-014
0,1,31,91,3.5,3,6.661e-016,124.5,64.75,2.76445e-014
0,1,32,91,3.5,3,6.661e-016,124.5,61.25,2.76445e-014
0,1,32,92,3.5,3,6.66202e-016,127.5,61.25,2.83107e-014
0,1,32,93,3.5,3,6.661e-016,130.5,61.25,2.89769e-014
0,1,31,93,3.5,3,6.661e-016,130.5,64.75,2.89769e-014
0,0,32,92,3.5,3,6.66202e-016,127.5,61.25,2.83107e-014
0,1,31,93,3.5,3,6.661e-016,130.5,64.75,2.89769e-014
0,1,31,92,3.5,3,6.66202e-016,127.5,64.75,2.83107e-014
0,1,31,91,3.5,3,6.661e-016,124.5,64.75,2.76445e-014
0,1,32,91,3.5,3,6.661e-016,124.5,61.25,2.76445e-014
0,1,33,91,3.5,3,6.661e-016,124.5,57.75,2.76445e-014
0,1,33,92,3.5,3,6.66202e-016,127.5,57.75,2.83107e-014
0,1,33,93,3.5,3,6.661e-016,130.5,57.75,2.89769e-014
0,1,32,93,3.5,3,6.661e-016,130.5,61.25,2.89769e-014
0,0,33,92,3.5,3,6.66202e-016,127.5,57.75,2.83107e-014
0,1,32,93,3.5,3,6.661e-016,130.5,61.25,2.89769e-014
0,1,32,92,3.5,3,6.66202e-016,127.5,61.25,2.83107e-014
0,1,32,91,3.5,3,6.661e-016,124.5,61.25,2.76445e-014
0,1,33,91,3.5,3,6.661e-016,124.5,57.75,2.76445e-014
0,1,34,91,3.5,3,6.661e-016,124.5,54.25,2.76445e-014
0,1,34,92,3.5,3,6.66202e-016,127.5,54.25,2.83107e-014
0,1,34,93,3.5,3,6.661e-016,130.5,54.25,2.89769e-014
0,1,33,93,3.5,3,6.661e-016,130.5,57.75,2.89769e-014
0,0,34,92,3.5,3,6.66202e-016,127.5,54.25,2.83107e-014
0,1,33,93,3.5,3,6.661e-016,130.5,57.75,2.89769e-014
0,1,33,92,3.5,3,6.66202e-016,127.5,57.75,2.83107e-014
0,1,33,91,3.5,3,6.661e-016,124.5,57.75,2.76445e-014
0,1,34,91,3.5,3,6.661e-016,124.5,54.25,2.76445e-014
0,1,35,91,3.5,3,6.661e-016,124.5,50.75,2.76445e-014
0,1,35,92,3.5,3,6.66202e-016,127.5,50.75,2.83107e-014
0,1,35,93,3.5,3,6.661e-016,130.5,50.75,2.89769e-014
0,1,34,93,3.5,3,6.661e-016,130.5,54.25,2.89769e-014
0,0,35,92,3.5,3,6.66202e-016,127.5,50.75,2.83107e-014
0,1,34,93,3.5,3,6.661e-016,130.5,54.25,2.89769e-014
0,1,34,92,3.5,3,6.66202e-016,127.5,54.25,2.83107e-014
0,1,34,91,3.5,3,6.661e-016,124.5,54.25,2.76445e-014
0,1,35,91,3.5,3,6.661e-016,124.5,50.75,2.76445e-014
0,1,36,91,3.5,3,6.661e-016,124.5,47.25,2.76445e-014
0,1,36,92,3.5,3,6.66202e-016,127.5,47.25,2.83107e-014
1,1,0,0,0,0,0,0,0,0
0,1,35,93,3.5,3,6.661e-016,130.5,50.75,2.89769e-014
0,0,36,92,3.5,3,6.66202e-016,127.5,47.25,2.83107e-014
0,1,35,93,3.5,3,6.661e-016,130.5,50.75,2.89769e-014
0,1,35,92,3.5,3,6.66202e-016,127.5,50.75,2.83107e-014
0,1,35,91,3.5,3,6.661e-016,124.5,50.75,2.76445e-014
0,1,36,91,3.5,3,6.661e-016,124.5,47.25,2.76445e-014
0,1,37,91,3.5,3,6.661e-016,124.5,43.75,2.76445e-014
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
